"","004_Veh_1","004_Veh_2","006_Veh_1","006_Veh_2","007_Veh_1","007_Veh_2","008_Veh_1","008_Veh_2","C19_Veh_1","C19_Veh_2","22q001_Veh_1","22q001_Veh_2","22q002_Veh_1","22q002_Veh_2","22q003_Veh_1","22q003_Veh_2","22q005_Veh_1","22q005_Veh_2","1F3_Veh_1","1F3_Veh_2","004_TTX_1","004_TTX_2","006_TTX_1","006_TTX_2","007_TTX_1","007_TTX_2","008_TTX_1","008_TTX_2","C19_TTX_1","C19_TTX_2","22q001_TTX_1","22q001_TTX_2","22q002_TTX_1","22q002_TTX_2","22q003_TTX_1","22q003_TTX_2","22q005_TTX_1","22q005_TTX_2","1F3_TTX_1","1F3_TTX_2"
"hsa-miR-3151-5p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.23407613984785,-0.0251696636485137,1.59520801721099,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.37846347144568,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.40674725060374,-0.0251696636485137,1.27107869554661,1.45156478375638,-0.0251696636485137,-0.0251696636485137,1.45048676647208,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.5134358861991,-0.0251696636485137,-0.0251696636485137,1.33670964657949,-0.0251696636485137
"hsa-miR-3151-3p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.27311443396113,1.23407613984785,-0.0251696636485137,-0.0251696636485137,1.60636822521911,1.34409025869129,-0.0251696636485137,-0.0251696636485137,1.47480006611935,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.41362318701318,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.42925801510177,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.45174656312356,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3152-5p",1.27839936749952,2.30096504005131,1.79368114605422,2.10214361685382,3.1755937623915,2.20942470761263,2.7299736931309,2.18465471731988,2.48747318830659,2.956218388828,4.07222592093947,3.98570974706367,3.22960867510607,3.6994036413769,3.26916759610983,3.87116284374892,3.12794556146304,1.37846347144568,4.01529452074301,3.94266438064714,1.88168287163437,3.4010952490746,1.40674725060374,2.64070107691592,4.47752725339193,4.22918451199163,2.25376918369455,2.47682825996696,3.94052707548129,4.30650827895876,3.89332277214991,3.37618810737353,4.24554348903354,4.90731341618454,1.47932638251036,2.75124188835737,2.71088453419736,1.9276989985705,4.16488029051602,4.13990259111863
"hsa-miR-3152-3p",1.27839936749952,1.69921010810514,1.79368114605422,1.27311443396113,1.23407613984785,-0.0251696636485137,1.14910687203638,-0.0251696636485137,-0.0251696636485137,1.3659003582836,2.46434777325141,2.93480943624666,2.08533686869551,2.07113631397399,2.22487349668164,1.93957884856775,1.5961657943628,-0.0251696636485137,1.38683068948899,2.42732165337071,-0.0251696636485137,1.42925801510177,1.40674725060374,-0.0251696636485137,2.9594571308268,2.78182967789641,1.37598359531218,-0.0251696636485137,1.98683171748164,1.8385608478514,1.8254796431325,2.47891656830931,2.20091995789301,-0.0251696636485137,2.69893301245855,2.06710429884675,1.84317452136127,1.40437746082173,1.84040547279886,1.82457260456607
"hsa-miR-3074-5p",12.4665099380779,12.4624290821479,12.3009046254386,12.3709198462919,12.3346499586896,12.3501996347329,11.8211388242709,12.0378971310477,11.6548457836661,11.6905504234578,12.9161765610869,12.7829053556247,12.7650433593541,12.8269524431029,12.3731269337747,12.4845860696345,12.6413572007727,12.6388039528378,12.2952648855116,12.3899830945663,12.3404308630923,12.40327149145,12.3514042114423,12.2970068120155,12.3920493251378,12.3291566847539,12.143547335514,12.0932192187545,12.2394413874492,12.1778293503994,12.6150040512623,12.5907171532221,12.9192285801556,12.8865083227966,12.1950702193539,12.2648952882552,12.9368740636385,12.8824653757412,12.5291126013415,12.5429494047688
"hsa-miR-3074-3p",6.15951927503778,6.1099476209338,6.19292288352752,6.11228353235039,6.10718217268005,6.08581105003451,6.04255605266382,6.29949971494062,6.28998044060265,6.45603170073735,7.29744078396838,6.56794397386124,6.44550613577179,5.99128717790593,6.58849290538983,6.86493176757176,6.51546676001552,6.32942665307643,6.00234846408738,5.95730393605373,6.17597039823101,5.99700198072489,5.84823493250122,6.45639060990774,6.21033417037483,5.84607659457362,6.08938973818214,5.37773099307517,6.44536302470568,6.64060176559688,7.16575046517315,7.27756329823303,6.32405661345894,6.20605267256523,6.77500845015749,6.55514282833982,6.94284415942717,6.81865588246088,5.79911195240157,6.09854727374567
"hsa-miR-3154",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.14910687203638,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.51660866229481,1.35623432194701,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.9051217831572,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33739311368316,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.98844336730188,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3155a",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.23407613984785,1.34570385013129,-0.0251696636485137,1.60636822521911,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.47480006611935,1.52779136945565,-0.0251696636485137,-0.0251696636485137,1.93957884856775,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.42925801510177,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.04081138893707,-0.0251696636485137,1.84129021924211,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.61929804781762,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.40437746082173,1.84040547279886,-0.0251696636485137
"hsa-miR-3156-5p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.04081138893707,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3157-5p",2.11000100415021,2.52239845416863,2.14305065338725,2.96320403100616,2.53248264789641,3.09509851545123,2.3838772747365,3.70755320401318,1.84995636052087,-0.0251696636485137,3.01069111232319,2.39684541413579,-0.0251696636485137,-0.0251696636485137,3.95517767897932,3.64380410789802,1.5961657943628,2.25739042055779,1.38683068948899,-0.0251696636485137,3.29183875849438,2.62141101062249,2.29857959087787,2.83615111530882,3.24748448703659,3.19497774538997,2.25376918369455,2.19721201936769,-0.0251696636485137,-0.0251696636485137,1.32518667953965,1.33870612625116,-0.0251696636485137,-0.0251696636485137,2.94212392705912,4.05661210376751,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3157-3p",2.11000100415021,2.71276089389788,2.84219407496898,3.11467966428407,3.04045481400303,3.09509851545123,3.68877211968345,3.62781209140653,-0.0251696636485137,-0.0251696636485137,2.76434838532239,2.93480943624666,-0.0251696636485137,-0.0251696636485137,3.11396118286272,3.97257434460357,-0.0251696636485137,1.89434132853238,-0.0251696636485137,-0.0251696636485137,3.29183875849438,2.86071733290654,3.50233496724193,3.53841767022795,3.59253672045528,4.09301709050937,3.57355087125676,2.70844127419918,-0.0251696636485137,-0.0251696636485137,2.17924191835783,3.23698102276552,-0.0251696636485137,-0.0251696636485137,4.19222897214546,4.15963527803072,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3158-5p",3.79842867159447,4.20906036951209,3.65183116212398,4.03327646403047,4.2218588531078,3.84069736755111,5.3136091438395,5.14797721461184,5.5177124984846,5.43903799848491,4.36178170698655,4.27335016323733,3.85079334575719,3.6994036413769,3.95517767897932,4.06727391994226,4.40621881840638,4.46208100181341,4.82900058922274,4.37729940573452,4.15093606012829,4.42446041336936,4.22628444716748,4.47772218007982,4.63381395978571,3.99447581699922,4.75395317436733,4.24038146803653,5.36369591462623,5.30610441535362,4.9368353997193,3.82688636081842,2.91106465417773,3.8329804787067,3.14915357358761,4.43059079135783,3.50320606813548,4.04940538505448,3.07893407967603,3.69894883488714
"hsa-miR-3158-3p",7.13094552892732,7.41063126288916,7.17360906013689,7.29315214031716,7.52804377398645,7.58664890792372,8.74280748844993,8.24615600939771,8.82658109218199,8.87842359988384,7.85721070302304,7.37268463904821,6.94828984778741,6.99721643306636,7.7005483367626,7.5762442614405,7.93299503018773,7.83477547971391,7.1136721564381,7.13228380967131,7.48640876570948,7.48398089482646,7.39138988613224,7.49794688806695,8.16033826985561,7.676747569903,7.49454923343912,7.63117494375734,8.43967800686141,8.32981924580594,7.7780112704422,7.49735791283977,7.17069077042538,7.11860075616405,7.67398491700884,7.75213815806641,7.22413369589404,6.84516166233264,6.57411379377351,7.17344017308714
"hsa-miR-3159",-0.0251696636485137,1.22824497661603,-0.0251696636485137,-0.0251696636485137,1.23407613984785,-0.0251696636485137,1.59520801721099,1.15756908795602,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.07113631397399,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.9051217831572,-0.0251696636485137,1.36864788584573,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33528482754469,1.8254796431325,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.84040547279886,-0.0251696636485137
"hsa-miR-3160-5p",1.27839936749952,1.22824497661603,-0.0251696636485137,-0.0251696636485137,2.04387485279777,-0.0251696636485137,1.59520801721099,1.15756908795602,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.08533686869551,-0.0251696636485137,1.35623432194701,1.93957884856775,-0.0251696636485137,1.37846347144568,2.26959692192501,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.40674725060374,-0.0251696636485137,1.27107869554661,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.32518667953965,1.33870612625116,1.61929804781762,-0.0251696636485137,1.47932638251036,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33670964657949,-0.0251696636485137
"hsa-miR-3160-3p",1.27839936749952,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.7068406535338,-0.0251696636485137,-0.0251696636485137,1.15756908795602,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.08533686869551,-0.0251696636485137,-0.0251696636485137,1.93957884856775,1.5961657943628,-0.0251696636485137,2.26959692192501,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.40674725060374,1.2972638262238,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33528482754469,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.45174656312356,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33670964657949,-0.0251696636485137
"hsa-miR-3161",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.34409025869129,2.23902875997355,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.5961657943628,1.89434132853238,-0.0251696636485137,1.30638349819392,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.36187299394325,2.70490116543546,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.71088453419736,2.29513640788206,1.33670964657949,-0.0251696636485137
"hsa-miR-3162-5p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.14910687203638,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.42925801510177,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.06710429884675,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3162-3p",-0.0251696636485137,2.30096504005131,2.14305065338725,1.27311443396113,2.04387485279777,1.34570385013129,1.91565106609898,-0.0251696636485137,-0.0251696636485137,2.52202484658821,2.46434777325141,1.47480006611935,4.08268300940819,3.95132247561358,-0.0251696636485137,2.59702037064956,-0.0251696636485137,-0.0251696636485137,2.79086573148194,1.30638349819392,-0.0251696636485137,-0.0251696636485137,1.93074503162006,1.2972638262238,1.75515638979859,1.98821083114835,1.37598359531218,-0.0251696636485137,2.36187299394325,2.19411101503747,1.8254796431325,1.33870612625116,3.16407185742559,3.58401053160813,2.40333962788061,2.45211360653393,-0.0251696636485137,1.9276989985705,3.82293816147308,3.210718814118
"hsa-miR-3163",1.27839936749952,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.14910687203638,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.07113631397399,-0.0251696636485137,-0.0251696636485137,1.5961657943628,-0.0251696636485137,-0.0251696636485137,1.30638349819392,1.36864788584573,-0.0251696636485137,1.40674725060374,-0.0251696636485137,1.27107869554661,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3164",-0.0251696636485137,1.22824497661603,1.79368114605422,-0.0251696636485137,2.31047496729094,1.34570385013129,1.59520801721099,1.92850725435772,2.20705493045746,1.87813728016424,-0.0251696636485137,-0.0251696636485137,2.08533686869551,1.51660866229481,1.86565558384029,-0.0251696636485137,1.5961657943628,1.89434132853238,-0.0251696636485137,1.30638349819392,-0.0251696636485137,1.95964214930296,-0.0251696636485137,2.41269365803436,1.27107869554661,-0.0251696636485137,-0.0251696636485137,2.47682825996696,-0.0251696636485137,1.8385608478514,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.36368876871377,-0.0251696636485137,-0.0251696636485137,1.33884889850344,2.58255546181294,1.33670964657949,1.82457260456607
"hsa-miR-3165",1.27839936749952,1.22824497661603,-0.0251696636485137,1.27311443396113,-0.0251696636485137,-0.0251696636485137,1.14910687203638,1.60636822521911,1.84995636052087,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.37846347144568,-0.0251696636485137,1.30638349819392,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.2972638262238,-0.0251696636485137,-0.0251696636485137,1.37598359531218,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.32518667953965,1.33870612625116,-0.0251696636485137,1.45174656312356,-0.0251696636485137,1.5134358861991,1.33884889850344,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3166",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.23902875997355,2.07801476017003,-0.0251696636485137,-0.0251696636485137,1.51660866229481,1.35623432194701,-0.0251696636485137,2.56921465148094,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.2972638262238,1.27107869554661,-0.0251696636485137,-0.0251696636485137,1.33739311368316,1.45048676647208,-0.0251696636485137,2.45738360969357,-0.0251696636485137,-0.0251696636485137,1.45174656312356,1.47932638251036,-0.0251696636485137,1.33884889850344,2.29513640788206,1.33670964657949,1.82457260456607
"hsa-miR-1260b",10.8726752856516,11.0576786947434,10.2678593274589,10.3757618911188,11.4289350951852,11.3730163590856,11.5783025185345,11.4562625726302,10.6981644527876,10.7537407624129,11.2306343883601,11.2512478161881,9.52638879988055,9.57068403361039,10.3821028245944,10.6265676807531,11.432350046229,11.434263388899,9.85822921534183,9.72967032801173,10.8693673268133,11.0064452562252,10.7683950067205,10.7622772257258,11.1046435393895,11.359756585338,11.1239099762869,11.0888759434194,10.6821395981896,10.6051667026707,10.9774163331306,10.9102482037506,10.1058507659194,10.0061957688989,10.7139623826682,10.7733662080169,10.9607317295415,10.9210580708228,9.73675079997988,9.83549249034293
"hsa-miR-3167",2.60859378736573,2.30096504005131,2.41818197914868,2.37380639938721,3.2988961163899,3.38931330804987,2.87502441353514,2.18465471731988,1.34409025869129,3.42699757103617,3.56389235277374,3.48166814280045,-0.0251696636485137,-0.0251696636485137,2.73998673131722,1.41362318701318,-0.0251696636485137,1.37846347144568,1.38683068948899,2.15148397510523,1.88168287163437,1.95964214930296,2.82375656879492,3.00745057324828,3.24748448703659,2.65605872998387,1.89114442339628,2.90666284725054,2.36187299394325,2.19411101503747,2.68791620779379,3.37618810737353,-0.0251696636485137,2.36368876871377,3.88366428924836,-0.0251696636485137,2.71088453419736,2.29513640788206,2.47574097214248,-0.0251696636485137
"hsa-miR-3168",1.27839936749952,2.87999609084611,2.84219407496898,2.10214361685382,2.53248264789641,2.20942470761263,3.8357358579936,3.02349091446828,4.45607078772877,3.88031992660218,3.96106938906166,4.08813848642088,3.41214699992755,3.21114651250598,2.22487349668164,4.06727391994226,2.56921465148094,2.25739042055779,1.9051217831572,2.85225366020826,1.88168287163437,3.06480740326174,2.29857959087787,-0.0251696636485137,2.9594571308268,2.5176016998778,2.77287693385339,3.23456168248837,2.36187299394325,3.2306745513737,1.32518667953965,2.1991426979781,3.37845818264672,3.10284923162147,2.69893301245855,2.75124188835737,2.19935260591855,1.40437746082173,2.47574097214248,1.32448687222588
"hsa-miR-3169",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.06710429884675,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3170",2.11000100415021,2.035136601622,2.41818197914868,1.75780925947648,1.23407613984785,2.49003546319816,2.87502441353514,-0.0251696636485137,2.20705493045746,3.13121624856366,-0.0251696636485137,1.47480006611935,2.08533686869551,2.75608704872961,2.22487349668164,1.41362318701318,2.17180502840955,-0.0251696636485137,1.38683068948899,2.15148397510523,2.9609714119945,1.95964214930296,1.40674725060374,1.78923745025731,2.09911501346929,2.36342679065158,1.89114442339628,2.19721201936769,1.98683171748164,-0.0251696636485137,1.8254796431325,-0.0251696636485137,1.61929804781762,1.45174656312356,-0.0251696636485137,2.06710429884675,-0.0251696636485137,1.40437746082173,1.33670964657949,3.05688749456023
"hsa-miR-3171",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.34409025869129,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.32518667953965,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-3173-5p",3.79842867159447,3.86122942770104,4.92673732438155,4.03327646403047,4.34047086056084,3.09509851545123,3.76414423330431,3.70755320401318,4.1016609705656,2.956218388828,3.2200940660631,3.75582700247241,3.01989416454552,2.07113631397399,4.04318601935983,3.76200496525968,3.3411975635241,3.90479080557831,2.99232483984904,1.80108566243762,4.15093606012829,4.18636394215094,4.22628444716748,3.42316937105546,2.7896570828604,4.39271017081134,3.30518843053816,4.08812434859056,3.83065220462257,4.08385410593242,3.7003266499125,3.082526446587,3.37845818264672,2.65634034990993,2.69893301245855,3.69382129030823,3.2372440231508,3.853599582509,2.70729386354752,3.69894883488714
"hsa-miR-3173-3p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33528482754469,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.5134358861991,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137
"hsa-miR-1193",1.27839936749952,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.76434838532239,-0.0251696636485137,1.52779136945565,1.51660866229481,1.35623432194701,1.93957884856775,-0.0251696636485137,-0.0251696636485137,1.38683068948899,1.30638349819392,1.36864788584573,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.27107869554661,-0.0251696636485137,-0.0251696636485137,1.33739311368316,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.33870612625116,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.5134358861991,-0.0251696636485137,-0.0251696636485137,1.33670964657949,-0.0251696636485137
"hsa-miR-323b-5p",-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.14910687203638,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,2.07801476017003,-0.0251696636485137,-0.0251696636485137,1.51660866229481,1.86565558384029,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.30638349819392,1.36864788584573,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.27107869554661,1.04081138893707,2.77287693385339,1.84129021924211,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,-0.0251696636485137,1.45174656312356,-0.0251696636485137,2.99696222243899,-0.0251696636485137,-0.0251696636485137,1.33670964657949,1.82457260456607
"hsa-miR-323b-3p",11.2792189687953,11.1255339106407,5.16030119986585,5.16905714960722,4.82000192813058,4.84310972374786,12.603576567986,12.3729035630919,5.83951398015598,5.86264473841132,12.3396075707141,12.2849838511276,12.3300957182284,12.321264552258,12.8387433428614,12.5854237950913,5.01069210139724,5.29133134258745,11.669958182908,11.5757645580458,11.5117603712211,11.5339545252594,4.92072479931886,4.91927042363356,11.3573317440697,11.8373257430307,12.4767453907472,12.5866289521888,5.54789719990641,5.16184083870162,12.4779926777191,12.5324967449322,12.2625513557009,12.217830785085,12.8501613276444,12.7339205708755,5.16951091748593,5.48698490898816,11.3050577555369,11.3294336048985
"hsa-miR-3174",3.3864097592141,-0.0251696636485137,2.14305065338725,3.25140892610178,1.23407613984785,2.7223760430337,2.56786852185455,3.14390531481953,2.7196730117818,1.3659003582836,3.01069111232319,2.39684541413579,3.01989416454552,3.21114651250598,-0.0251696636485137,2.30856181920228,-0.0251696636485137,2.25739042055779,3.59390334825946,3.17708361346064,2.52636507281275,2.33121483111849,2.58626593159621,3.16005428209971,2.09911501346929,1.74943759397931,1.37598359531218,1.84129021924211,1.45048676647208,2.70490116543546,2.45738360969357,1.33870612625116,2.60165918219399,2.89741730109644,1.47932638251036,1.5134358861991,1.84317452136127,1.9276989985705,3.82293816147308,3.05688749456023
"hsa-miR-3175",2.80269450647883,3.28726090923044,3.01368561720991,2.79328558622548,2.53248264789641,2.49003546319816,2.3838772747365,2.89174453534064,1.84995636052087,2.23902875997355,-0.0251696636485137,1.47480006611935,3.01989416454552,2.45663566529386,2.22487349668164,2.83507026927859,-0.0251696636485137,1.89434132853238,-0.0251696636485137,1.30638349819392,2.24304790860227,2.33121483111849,2.58626593159621,3.16005428209971,2.7896570828604,1.74943759397931,2.97364188423444,1.84129021924211,2.89536726860099,3.2306745513737,1.8254796431325,2.90895500175978,1.61929804781762,2.65634034990993,2.94212392705912,2.99696222243899,1.84317452136127,2.29513640788206,2.70729386354752,2.68673737458465
"hsa-miR-3176",2.38233547804791,2.035136601622,1.30068317845528,1.27311443396113,1.7068406535338,1.85204346215952,2.1705980349753,-0.0251696636485137,1.34409025869129,-0.0251696636485137,1.52202370238688,-0.0251696636485137,3.01989416454552,2.75608704872961,1.86565558384029,2.59702037064956,-0.0251696636485137,1.89434132853238,2.79086573148194,1.30638349819392,1.88168287163437,1.95964214930296,2.29857959087787,1.2972638262238,1.75515638979859,2.36342679065158,1.37598359531218,-0.0251696636485137,2.36187299394325,1.33528482754469,1.8254796431325,1.33870612625116,2.20091995789301,2.36368876871377,-0.0251696636485137,1.5134358861991,1.84317452136127,1.40437746082173,1.84040547279886,2.68673737458465
